,'MK887455.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y4_EveW','MK887456.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y9_EveW','MK887457.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y11_EveW','MK887458.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y12_EveW','MK887459.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y13_EveW','MK887460.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y14_EveW','MK887416.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU7_EveW','MK887417.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU8_EveW','MK887418.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU9_EveW','MK887419.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU10_EveW','MK887420.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU11_EveW','MK887421.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU12_EveW','MK887374.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B1_EveW','MK887375.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B2_EveW','MK887378.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B5_EveW','MK887379.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B6_EveW','MK887381.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B8_EveW','MK887380.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B7_EveW','MK887559.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB1_EveE','MK887560.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB2_EveE','MK887561.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB3_EveE','MK887562.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB4_EveE','MK887563.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB5_EveE','MK887564.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB6_EveE','MK887428.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D2_EveE','MK887430.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D4_EveE','MK887431.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D5_EveE','MK887432.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D6_EveE','MK887545.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN1_EveE','MK887546.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN2_EveE','MK887547.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN3_EveE','MK887548.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN4_EveE','MK887549.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN5_EveE','MK887550.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN6_EveE','MK887427.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D1_EveE','MK887429.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D3_EveE','MK887365.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A5_EveS','MK887443.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L2_EveS','MK887444.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L3_EveS','MK887445.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L6_EveS','MK887447.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L8_EveS','MK887514.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb16_EveS','MK887363.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A1_EveS','MK887364.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A2_EveS','MK887366.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A7_EveS','MK887367.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A10_EveS','MK887368.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A12_EveS','MK887446.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L7_EveS','MK887448.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L9_EveS','MK887511.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb9_EveS','MK887512.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb14_EveS','MK887513.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb15_EveS','MK887515.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb18_EveS','MK887516.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb19_EveS',Evi_ref
'MK887546.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN2_EveE',0.1133220629999999983,0.1140666309999999994,0.1118567849999999979,0.1118543131000000028,0.1146418629999999943,0.1131469520000000067,0.1173617597999999906,0.1173803860000000010,0.1173978119999999881,0.1174118689999999998,0.1174027149999999886,0.1188368759999999919,0.1222067190000000031,0.1208774479999999962,0.1208909580000000045,0.1261439740000000035,0.1261525869999999942,0.1222527720000000075,0.007803527000000005,0.0116169870000000095,0.009797306000000006,0.009398610000000002,0.006433238000000008,0.0076359730000000045,0.007862201999999999,0.0098904630000000024,0.0113012130000000046,0.006456118000000011,0.009530218000000007,0,0.0084136040000000054,0.009947167000000007,0.007829759000000006,0.0077737699999999996,0.032454311000000000,0.032850577000000006,0.1002660539999999598,0.1001756461999999623,0.103178620999999965,0.1002556869999999764,0.101705461999999963,0.105867239999999968,0.106854060999999994,0.1068594309999999986,0.108408107999999997,0.106847138000000002,0.1068585200000000062,0.1068396400000000073,0.1068668610000000013,0.106812028199999986,0.1068211753999999896,0.1068441260000000053,0.1068820139999999913,0.1068451039999999902,0.153935508000000000,
'MK887547.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN3_EveE',0.1109274509999999937,0.1116720189999999948,0.1094621729999999933,0.1094597010999999982,0.1122472509999999897,0.1107523400000000021,0.1149671477999999860,0.1149857739999999964,0.1150031999999999835,0.1150172569999999952,0.1150081029999999840,0.1164422639999999873,0.1198121069999999985,0.1184828359999999916,0.1184963459999999999,0.1237493619999999989,0.1237579749999999896,0.1198581600000000029,0.0054089150000000004,0.0092223750000000049,0.0074026940000000014,0.0070039979999999974,0.0040386260000000034,0.0052413609999999999,0.0054675899999999944,0.0074958509999999978,0.0089066010000000000,0.0040615060000000064,0.0071356060000000024,0.0084136040000000054,0,0.0075525550000000024,0.0054351470000000014,0.0053791579999999950,0.0300596989999999954,0.0304559650000000014,0.0978714419999999552,0.0977810341999999577,0.1007840089999999604,0.0978610749999999718,0.0993108499999999584,0.1034726279999999634,0.1044594489999999894,0.1044648189999999940,0.1060134959999999924,0.1044525259999999974,0.1044639080000000016,0.1044450280000000027,0.1044722489999999967,0.1044174161999999814,0.1044265633999999850,0.1044495140000000007,0.1044874019999999867,0.1044504919999999856,0.1515408959999999954,
'MK887548.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN4_EveE',0.1124610139999999953,0.1132055819999999964,0.1109957359999999949,0.1109932640999999998,0.1137808139999999913,0.1122859030000000037,0.1165007107999999876,0.1165193369999999980,0.1165367629999999851,0.1165508199999999968,0.1165416659999999856,0.1179758269999999889,0.1213456700000000001,0.1200163989999999932,0.1200299090000000015,0.1252829250000000005,0.1252915379999999912,0.1213917230000000045,0.006942478000000002,0.0107559380000000065,0.008936257000000003,0.008537560999999999,0.005572189000000005,0.0067749240000000015,0.007001152999999996,0.0090294139999999994,0.0104401640000000016,0.005595069000000008,0.008669169000000004,0.009947167000000007,0.0075525550000000024,0,0.006968710000000003,0.0069127209999999966,0.031593261999999997,0.031989528000000003,0.0994050049999999568,0.0993145971999999593,0.102317571999999962,0.0993946379999999734,0.100844412999999960,0.105006190999999965,0.105993011999999991,0.1059983819999999956,0.107547058999999994,0.105986088999999999,0.1059974710000000032,0.1059785910000000043,0.1060058119999999983,0.105950979199999983,0.1059601263999999866,0.1059830770000000023,0.1060209649999999883,0.1059840549999999872,0.153074458999999997,
'MK887549.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN5_EveE',0.1103436059999999943,0.1110881739999999954,0.1088783279999999939,0.1088758560999999988,0.1116634059999999903,0.1101684950000000027,0.1143833027999999866,0.1144019289999999970,0.1144193549999999841,0.1144334119999999958,0.1144242579999999846,0.1158584189999999879,0.1192282619999999991,0.1178989909999999922,0.1179125010000000005,0.1231655169999999995,0.1231741299999999902,0.1192743150000000035,0.004825070000000001,0.0086385300000000055,0.006818849000000002,0.006420152999999998,0.003454781000000004,0.0046575160000000005,0.004883744999999995,0.0069120059999999984,0.0083227560000000006,0.003477661000000007,0.006551761000000003,0.007829759000000006,0.0054351470000000014,0.006968710000000003,0,0.0047953129999999956,0.029475853999999996,0.029872120000000002,0.0972875969999999558,0.0971971891999999583,0.100200163999999961,0.0972772299999999724,0.098727004999999959,0.102888782999999964,0.103875603999999990,0.1038809739999999946,0.105429650999999993,0.103868680999999998,0.1038800630000000022,0.1038611830000000033,0.1038884039999999973,0.103833571199999982,0.1038427183999999856,0.1038656690000000013,0.1039035569999999873,0.1038666469999999862,0.150957050999999996,
'MK887550.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN6_EveE',0.1102876169999999879,0.1110321849999999890,0.1088223389999999875,0.1088198670999999924,0.1116074169999999839,0.1101125059999999963,0.1143273137999999802,0.1143459399999999906,0.1143633659999999777,0.1143774229999999894,0.1143682689999999782,0.1158024299999999815,0.1191722729999999927,0.1178430019999999858,0.1178565119999999941,0.1231095279999999931,0.1231181409999999838,0.1192183259999999971,0.0047690809999999946,0.0085825409999999991,0.0067628599999999956,0.0063641639999999916,0.0033987919999999976,0.0046015269999999941,0.0048277559999999886,0.0068560169999999920,0.0082667669999999942,0.0034216720000000006,0.0064957719999999966,0.0077737699999999996,0.0053791579999999950,0.0069127209999999966,0.0047953129999999956,0,0.0294198649999999896,0.0298161309999999956,0.0972316079999999494,0.0971412001999999519,0.1001441749999999546,0.0972212409999999660,0.0986710159999999526,0.1028327939999999576,0.1038196149999999836,0.1038249849999999882,0.1053736619999999866,0.1038126919999999916,0.1038240739999999958,0.1038051939999999969,0.1038324149999999909,0.1037775821999999756,0.1037867293999999792,0.1038096799999999949,0.1038475679999999809,0.1038106579999999798,0.1509010619999999896,
'MK887427.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D1_EveE',0.1050020579999999923,0.1057466259999999934,0.1035367799999999919,0.1035343080999999968,0.1063218579999999883,0.1048269470000000007,0.1090417547999999846,0.1090603809999999950,0.1090778069999999821,0.1090918639999999938,0.1090827099999999826,0.1105168709999999859,0.1138867139999999971,0.1125574429999999902,0.1125709529999999985,0.1178239689999999975,0.1178325819999999882,0.1139327670000000015,0.029449621999999995,0.0332630819999999995,0.031443400999999996,0.031044704999999992,0.028079332999999998,0.0292820679999999945,0.029508296999999989,0.0315365579999999924,0.0329473079999999946,0.028102213000000001,0.031176312999999997,0.032454311000000000,0.0300596989999999954,0.031593261999999997,0.029475853999999996,0.0294198649999999896,0,0.008332915999999996,0.0919460489999999538,0.0918556411999999563,0.094858615999999959,0.0919356819999999704,0.093385456999999957,0.097547234999999962,0.098534055999999988,0.0985394259999999926,0.100088102999999991,0.098527132999999996,0.0985385150000000002,0.0985196350000000013,0.0985468559999999953,0.098492023199999980,0.0985011703999999836,0.0985241209999999993,0.0985620089999999853,0.0985250989999999842,0.145615502999999994,
'MK887429.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D3_EveE',0.1053983239999999983,0.1061428919999999994,0.1039330459999999979,0.1039305741000000028,0.1067181239999999943,0.1052232130000000067,0.1094380207999999906,0.1094566470000000010,0.1094740729999999881,0.1094881299999999998,0.1094789759999999886,0.1109131369999999919,0.1142829800000000031,0.1129537089999999962,0.1129672190000000045,0.1182202350000000035,0.1182288479999999942,0.1143290330000000075,0.029845888000000001,0.0336593480000000055,0.031839667000000002,0.031440970999999998,0.028475599000000004,0.0296783340000000005,0.029904562999999995,0.0319328239999999984,0.0333435740000000006,0.028498479000000007,0.031572579000000003,0.032850577000000006,0.0304559650000000014,0.031989528000000003,0.029872120000000002,0.0298161309999999956,0.008332915999999996,0,0.0923423149999999598,0.0922519071999999623,0.095254881999999965,0.0923319479999999764,0.093781722999999963,0.097943500999999968,0.098930321999999994,0.0989356919999999986,0.100484368999999997,0.098923399000000002,0.0989347810000000062,0.0989159010000000073,0.0989431220000000013,0.098888289199999986,0.0988974363999999896,0.0989203870000000053,0.0989582749999999913,0.0989213649999999902,0.146011769000000000,
'MK887365.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A5_EveS',0.1009646609999999521,0.1017092289999999532,0.0994993829999999517,0.0994969110999999566,0.1022844609999999481,0.1007895499999999605,0.1050043577999999444,0.1050229839999999548,0.1050404099999999419,0.1050544669999999536,0.1050453129999999424,0.1064794739999999457,0.1098493169999999569,0.1085200459999999500,0.1085335559999999583,0.1137865719999999573,0.1137951849999999480,0.1098953699999999613,0.0972613649999999548,0.1010748249999999593,0.0992551439999999558,0.0988564479999999518,0.0958910759999999578,0.0970938109999999543,0.0973200399999999488,0.0993483009999999522,0.1007590509999999544,0.0959139559999999608,0.0989880559999999568,0.1002660539999999598,0.0978714419999999552,0.0994050049999999568,0.0972875969999999558,0.0972316079999999494,0.0919460489999999538,0.0923423149999999598,0,0.0020270641999999561,0.0050300389999999588,0.0021071049999999702,0.0035568799999999568,0.0077186579999999618,0.0087054789999999878,0.0087108489999999924,0.0102595259999999908,0.0086985559999999958,0.0087099380000000000,0.0086910580000000011,0.0087182789999999951,0.0086634461999999798,0.0086725933999999834,0.0086955439999999991,0.0087334319999999851,0.0086965219999999840,0.1415781059999999538,
'MK887443.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L2_EveS',0.1008742531999999546,0.1016188211999999557,0.0994089751999999542,0.0994065032999999591,0.1021940531999999506,0.1006991421999999630,0.1049139499999999469,0.1049325761999999573,0.1049500021999999444,0.1049640591999999561,0.1049549051999999449,0.1063890661999999482,0.1097589091999999594,0.1084296381999999525,0.1084431481999999608,0.1136961641999999598,0.1137047771999999505,0.1098049621999999638,0.0971709571999999573,0.1009844171999999618,0.0991647361999999583,0.0987660401999999543,0.0958006681999999603,0.0970034031999999568,0.0972296321999999513,0.0992578931999999547,0.1006686431999999569,0.0958235481999999633,0.0988976481999999593,0.1001756461999999623,0.0977810341999999577,0.0993145971999999593,0.0971971891999999583,0.0971412001999999519,0.0918556411999999563,0.0922519071999999623,0.0020270641999999561,0,0.0049396311999999613,0.0020166971999999727,0.0034664721999999593,0.0076282501999999643,0.0086150711999999903,0.0086204411999999949,0.0101691181999999933,0.0086081481999999983,0.0086195302000000025,0.0086006502000000036,0.0086278711999999976,0.0085730383999999823,0.0085821855999999859,0.0086051362000000016,0.0086430241999999876,0.0086061141999999865,0.1414876981999999563,
'MK887444.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L3_EveS',0.1038772279999999573,0.1046217959999999584,0.1024119499999999569,0.1024094780999999618,0.1051970279999999533,0.1037021169999999657,0.1079169247999999496,0.1079355509999999600,0.1079529769999999471,0.1079670339999999588,0.1079578799999999476,0.1093920409999999509,0.1127618839999999621,0.1114326129999999552,0.1114461229999999635,0.1166991389999999625,0.1167077519999999532,0.1128079369999999665,0.100173931999999960,0.1039873919999999645,0.102167710999999961,0.101769014999999957,0.098803642999999963,0.1000063779999999595,0.100232606999999954,0.1022608679999999574,0.1036716179999999596,0.098826522999999966,0.101900622999999962,0.103178620999999965,0.1007840089999999604,0.102317571999999962,0.100200163999999961,0.1001441749999999546,0.094858615999999959,0.095254881999999965,0.0050300389999999588,0.0049396311999999613,0,0.0050196719999999754,0.006469446999999962,0.010631224999999967,0.011618045999999993,0.0116234159999999976,0.013172092999999996,0.011611123000000001,0.0116225050000000052,0.0116036250000000063,0.0116308460000000003,0.011576013199999985,0.0115851603999999886,0.0116081110000000043,0.0116459989999999903,0.0116090889999999892,0.144490672999999959,
'MK887445.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L6_EveS',0.1009542939999999687,0.1016988619999999698,0.0994890159999999683,0.0994865440999999732,0.1022740939999999647,0.1007791829999999771,0.1049939907999999610,0.1050126169999999714,0.1050300429999999585,0.1050440999999999702,0.1050349459999999590,0.1064691069999999623,0.1098389499999999735,0.1085096789999999666,0.1085231889999999749,0.1137762049999999739,0.1137848179999999646,0.1098850029999999779,0.0972509979999999714,0.1010644579999999759,0.0992447769999999724,0.0988460809999999684,0.0958807089999999744,0.0970834439999999709,0.0973096729999999654,0.0993379339999999688,0.1007486839999999710,0.0959035889999999774,0.0989776889999999734,0.1002556869999999764,0.0978610749999999718,0.0993946379999999734,0.0972772299999999724,0.0972212409999999660,0.0919356819999999704,0.0923319479999999764,0.0021071049999999702,0.0020166971999999727,0.0050196719999999754,0,0.0035465129999999734,0.0077082909999999784,0.0086951120000000044,0.0087004820000000090,0.0102491590000000074,0.0086881890000000124,0.0086995710000000166,0.0086806910000000177,0.0087079120000000117,0.0086530791999999964,0.0086622264000000000,0.0086851770000000157,0.0087230650000000017,0.0086861550000000006,0.1415677389999999704,
'MK887447.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L8_EveS',0.1024040689999999553,0.1031486369999999564,0.1009387909999999549,0.1009363190999999598,0.1037238689999999513,0.1022289579999999637,0.1064437657999999476,0.1064623919999999580,0.1064798179999999451,0.1064938749999999568,0.1064847209999999456,0.1079188819999999489,0.1112887249999999601,0.1099594539999999532,0.1099729639999999615,0.1152259799999999605,0.1152345929999999512,0.1113347779999999645,0.098700772999999958,0.1025142329999999625,0.100694551999999959,0.100295855999999955,0.097330483999999961,0.0985332189999999575,0.098759447999999952,0.1007877089999999554,0.1021984589999999576,0.097353363999999964,0.100427463999999960,0.101705461999999963,0.0993108499999999584,0.100844412999999960,0.098727004999999959,0.0986710159999999526,0.093385456999999957,0.093781722999999963,0.0035568799999999568,0.0034664721999999593,0.006469446999999962,0.0035465129999999734,0,0.009158065999999965,0.010144886999999991,0.0101502569999999956,0.011698933999999994,0.010137963999999999,0.0101493460000000032,0.0101304660000000043,0.0101576869999999983,0.010102854199999983,0.0101120013999999866,0.0101349520000000023,0.0101728399999999883,0.0101359299999999872,0.143017513999999957,
'MK887514.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb16_EveS',0.1065658469999999603,0.1073104149999999614,0.1051005689999999599,0.1050980970999999648,0.1078856469999999563,0.1063907359999999687,0.1106055437999999526,0.1106241699999999630,0.1106415959999999501,0.1106556529999999618,0.1106464989999999506,0.1120806599999999539,0.1154505029999999651,0.1141212319999999582,0.1141347419999999665,0.1193877579999999655,0.1193963709999999562,0.1154965559999999695,0.102862550999999963,0.1066760109999999675,0.104856329999999964,0.104457633999999960,0.101492261999999966,0.1026949969999999625,0.102921225999999957,0.1049494869999999604,0.1063602369999999626,0.101515141999999969,0.104589241999999965,0.105867239999999968,0.1034726279999999634,0.105006190999999965,0.102888782999999964,0.1028327939999999576,0.097547234999999962,0.097943500999999968,0.0077186579999999618,0.0076282501999999643,0.010631224999999967,0.0077082909999999784,0.009158065999999965,0,0.014306664999999996,0.0143120350000000006,0.015860711999999999,0.014299742000000004,0.0143111240000000082,0.0142922440000000093,0.0143194650000000033,0.014264632199999988,0.0142737793999999916,0.0142967300000000073,0.0143346179999999933,0.0142977079999999922,0.147179291999999962,
'MK887363.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A1_EveS',0.1075526679999999863,0.1082972359999999874,0.1060873899999999859,0.1060849180999999908,0.1088724679999999823,0.1073775569999999947,0.1115923647999999786,0.1116109909999999890,0.1116284169999999761,0.1116424739999999878,0.1116333199999999766,0.1130674809999999799,0.1164373239999999911,0.1151080529999999842,0.1151215629999999925,0.1203745789999999915,0.1203831919999999822,0.1164833769999999955,0.103849371999999989,0.1076628319999999935,0.105843150999999990,0.105444454999999986,0.102479082999999992,0.1036818179999999885,0.103908046999999983,0.1059363079999999864,0.1073470579999999886,0.102501962999999995,0.105576062999999991,0.106854060999999994,0.1044594489999999894,0.105993011999999991,0.103875603999999990,0.1038196149999999836,0.098534055999999988,0.098930321999999994,0.0087054789999999878,0.0086150711999999903,0.011618045999999993,0.0086951120000000044,0.010144886999999991,0.014306664999999996,0,0.0020504060000000046,0.003599083000000003,0.002038113000000008,0.0020494950000000122,0.0020306150000000133,0.0020578360000000073,0.002003003199999992,0.0020121503999999956,0.0020351010000000113,0.0020729889999999973,0.0020360789999999962,0.148166112999999988,
'MK887364.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A2_EveS',0.1075580379999999909,0.1083026059999999920,0.1060927599999999905,0.1060902880999999954,0.1088778379999999869,0.1073829269999999993,0.1115977347999999832,0.1116163609999999936,0.1116337869999999807,0.1116478439999999924,0.1116386899999999812,0.1130728509999999845,0.1164426939999999957,0.1151134229999999888,0.1151269329999999971,0.1203799489999999961,0.1203885619999999868,0.1164887470000000001,0.1038547419999999936,0.1076682019999999981,0.1058485209999999946,0.1054498249999999906,0.1024844529999999966,0.1036871879999999931,0.1039134169999999876,0.1059416779999999910,0.1073524279999999932,0.1025073329999999996,0.1055814329999999956,0.1068594309999999986,0.1044648189999999940,0.1059983819999999956,0.1038809739999999946,0.1038249849999999882,0.0985394259999999926,0.0989356919999999986,0.0087108489999999924,0.0086204411999999949,0.0116234159999999976,0.0087004820000000090,0.0101502569999999956,0.0143120350000000006,0.0020504060000000046,0,0.0036044530000000076,0.0020434830000000126,0.0020548650000000168,0.0020359850000000179,0.0020632060000000119,0.0020083731999999966,0.0020175204000000002,0.0020404710000000159,0.0020783590000000019,0.0020414490000000008,0.1481714829999999926,
'MK887366.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A7_EveS',0.1091067149999999893,0.1098512829999999904,0.1076414369999999889,0.1076389650999999938,0.1104265149999999853,0.1089316039999999977,0.1131464117999999816,0.1131650379999999920,0.1131824639999999791,0.1131965209999999908,0.1131873669999999796,0.1146215279999999829,0.1179913709999999941,0.1166620999999999872,0.1166756099999999955,0.1219286259999999945,0.1219372389999999852,0.1180374239999999985,0.105403418999999992,0.1092168789999999965,0.107397197999999993,0.106998501999999989,0.104033129999999995,0.1052358649999999915,0.105462093999999986,0.1074903549999999894,0.1089011049999999916,0.104056009999999998,0.107130109999999994,0.108408107999999997,0.1060134959999999924,0.107547058999999994,0.105429650999999993,0.1053736619999999866,0.100088102999999991,0.100484368999999997,0.0102595259999999908,0.0101691181999999933,0.013172092999999996,0.0102491590000000074,0.011698933999999994,0.015860711999999999,0.003599083000000003,0.0036044530000000076,0,0.003592160000000011,0.0036035420000000152,0.0035846620000000163,0.0036118830000000103,0.003557050199999995,0.0035661973999999986,0.0035891480000000143,0.0036270360000000003,0.0035901259999999992,0.149720159999999991,
'MK887367.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A10_EveS',0.1075457449999999943,0.1082903129999999954,0.1060804669999999939,0.1060779950999999988,0.1088655449999999903,0.1073706340000000027,0.1115854417999999866,0.1116040679999999970,0.1116214939999999841,0.1116355509999999958,0.1116263969999999846,0.1130605579999999879,0.1164304009999999991,0.1151011299999999922,0.1151146400000000005,0.1203676559999999995,0.1203762689999999902,0.1164764540000000035,0.103842448999999997,0.1076559090000000015,0.105836227999999998,0.105437531999999994,0.102472160000000000,0.1036748949999999965,0.103901123999999991,0.1059293849999999944,0.1073401349999999966,0.102495040000000003,0.105569139999999999,0.106847138000000002,0.1044525259999999974,0.105986088999999999,0.103868680999999998,0.1038126919999999916,0.098527132999999996,0.098923399000000002,0.0086985559999999958,0.0086081481999999983,0.011611123000000001,0.0086881890000000124,0.010137963999999999,0.014299742000000004,0.002038113000000008,0.0020434830000000126,0.003592160000000011,0,0.0020425720000000202,0.0020236920000000213,0.0020509130000000153,0.001996080200000000,0.0020052274000000036,0.0020281780000000193,0.0020660660000000053,0.0020291560000000042,0.148159189999999996,
'MK887368.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A12_EveS',0.1075571269999999985,0.1083016949999999996,0.1060918489999999981,0.1060893771000000030,0.1088769269999999945,0.1073820160000000069,0.1115968237999999908,0.1116154500000000012,0.1116328759999999883,0.1116469330000000000,0.1116377789999999888,0.1130719399999999921,0.1164417830000000033,0.1151125119999999964,0.1151260220000000047,0.1203790380000000037,0.1203876509999999944,0.1164878360000000077,0.1038538310000000012,0.1076672910000000057,0.1058476100000000022,0.1054489139999999982,0.1024835420000000042,0.1036862770000000007,0.1039125059999999952,0.1059407669999999986,0.1073515170000000008,0.1025064220000000072,0.1055805220000000032,0.1068585200000000062,0.1044639080000000016,0.1059974710000000032,0.1038800630000000022,0.1038240739999999958,0.0985385150000000002,0.0989347810000000062,0.0087099380000000000,0.0086195302000000025,0.0116225050000000052,0.0086995710000000166,0.0101493460000000032,0.0143111240000000082,0.0020494950000000122,0.0020548650000000168,0.0036035420000000152,0.0020425720000000202,0,0.0020350740000000255,0.0020622950000000195,0.0020074622000000042,0.0020166094000000078,0.0020395600000000235,0.0020774480000000095,0.0020405380000000084,0.1481705720000000002,
'MK887446.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L7_EveS',0.1075382469999999996,0.1082828150000000007,0.1060729689999999992,0.1060704971000000041,0.1088580469999999956,0.1073631360000000080,0.1115779437999999919,0.1115965700000000023,0.1116139959999999894,0.1116280530000000011,0.1116188989999999899,0.1130530599999999932,0.1164229030000000044,0.1150936319999999975,0.1151071420000000058,0.1203601580000000048,0.1203687709999999955,0.1164689560000000088,0.1038349510000000023,0.1076484110000000068,0.1058287300000000033,0.1054300339999999993,0.1024646620000000053,0.1036673970000000018,0.1038936259999999963,0.1059218869999999997,0.1073326370000000019,0.1024875420000000083,0.1055616420000000043,0.1068396400000000073,0.1044450280000000027,0.1059785910000000043,0.1038611830000000033,0.1038051939999999969,0.0985196350000000013,0.0989159010000000073,0.0086910580000000011,0.0086006502000000036,0.0116036250000000063,0.0086806910000000177,0.0101304660000000043,0.0142922440000000093,0.0020306150000000133,0.0020359850000000179,0.0035846620000000163,0.0020236920000000213,0.0020350740000000255,0,0.0020434150000000206,0.0019885822000000053,0.0019977294000000089,0.0020206800000000246,0.0020585680000000106,0.0020216580000000095,0.1481516920000000013,
